event_type,latitude,longitude,address,event_cause,requires_road_closure,start_datetime,status,veh_type,corridor,priority,police_station,closed_datetime,resolved_datetime,zone,junction,zone_known,junction_known,hour_of_day,day_of_week,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,hour_bin,is_public_holiday,corridor_rolling_7d,corridor_rolling_30d,zone_rolling_7d,zone_rolling_30d,police_station_rolling_30d,police_station_rolling_7d,cause_x_corridor,cause_x_hour_bin,weekend_x_hour_bin,type_x_cause,h3_cell,events_within_1km,events_within_3km,events_within_5km,police_station_freq,h3_cell_freq,corridor_freq,desc_has_accident,desc_has_tree,desc_has_fire,desc_has_vip,desc_has_protest,priority_target,closure_target,clearance_time_minutes,clearance_time_log
unplanned,12.8970624,77.5999432,"Bannerghatta Main Road, IIM Professors Quarters, Indian Institute of Management, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,2024-04-03 21:57:39.937000+00:00,closed,bmtc_bus,Bannerghata Road,High,Mico Layout,2024-04-03 23:59:58.487351+00:00,,Zone_Unknown,Junction_Unknown,False,False,21,2,4,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,late_night,0,12,47,549,2020,19,3,vehicle_breakdown_Bannerghata Road,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,87618924effffff,78,342,949,0.01379932937838535,0.011606912561258705,0.024374516378643282,0,0,0,0,0,High,0,122.30917251666666,4.814694799266027
unplanned,13.0325272,77.5744129,"2nd Main Road, AECS Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",tree_fall,False,2024-04-03 21:58:25.085000+00:00,closed,Unknown_VehType,Non-corridor,Low,Kodigehalli,2024-04-04 22:28:27.665502+00:00,,Zone_Unknown,Junction_Unknown,False,False,21,2,4,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,late_night,0,220,806,550,2021,77,22,tree_fall_Non-corridor,tree_fall_late_night,0_late_night,unplanned_tree_fall,8761892c9ffffff,21,703,1536,0.03378465506125081,0.026176660219213412,0.38272082527401674,0,0,0,0,0,Low,0,1470.0430083666665,7.293726957676863
unplanned,12.9600517,77.5158133,"3rd Cross Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",vehicle_breakdown,False,2024-04-03 22:06:01.518000+00:00,closed,heavy_vehicle,Non-corridor,Low,Byatarayanapura,2024-04-03 23:32:20.416739+00:00,,Zone_Unknown,Junction_Unknown,False,False,22,2,4,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,late_night,0,220,807,550,2021,63,15,vehicle_breakdown_Non-corridor,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,8760145a3ffffff,38,369,831,0.03584321815368747,0.010314595152140279,0.3828004125838061,0,0,0,0,0,Low,0,86.31497898333333,4.4695220286923965
unplanned,13.0272314,77.5779974,"80 Feet Road, MET Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",tree_fall,False,2024-04-03 22:11:51.215000+00:00,closed,Unknown_VehType,Non-corridor,Low,Kodigehalli,2024-04-05 22:48:03.738201+00:00,,Zone_Unknown,Junction_Unknown,False,False,22,2,4,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,late_night,0,222,809,552,2022,78,23,tree_fall_Non-corridor,tree_fall_late_night,0_late_night,unplanned_tree_fall,8760145b2ffffff,77,707,1637,0.033900489816963135,0.03183810260376386,0.382959525650941,0,1,0,0,0,Low,0,2916.2087200166666,7.978382520279019
unplanned,13.0324833,77.5743917,"2nd Main Road, AECS Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",tree_fall,False,2024-04-03 22:27:54.206000+00:00,closed,Unknown_VehType,Non-corridor,Low,Kodigehalli,2024-04-04 22:28:30.229525+00:00,,Zone_Unknown,Junction_Unknown,False,False,22,2,4,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,late_night,0,225,812,555,2025,79,24,tree_fall_Non-corridor,tree_fall_late_night,0_late_night,unplanned_tree_fall,8761892c9ffffff,23,707,1538,0.034016235021260145,0.026285272516428294,0.38319804148949876,0,0,0,0,0,Low,0,1440.6003920833332,7.273509158831931
unplanned,13.0281595,77.5809735,"60 Feet Road, D Type Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",tree_fall,False,2024-04-03 22:56:27.469000+00:00,closed,Unknown_VehType,Non-corridor,Low,Kodigehalli,2024-04-04 22:28:24.648121+00:00,,Zone_Unknown,Junction_Unknown,False,False,22,2,4,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,late_night,0,227,814,556,2028,80,25,tree_fall_Non-corridor,tree_fall_late_night,0_late_night,unplanned_tree_fall,8761892c9ffffff,109,680,1652,0.03412310069533866,0.02639711563224311,0.38333762554725725,0,0,0,0,0,Low,0,1411.9529853499998,7.253437109201035
unplanned,13.1159263,77.6074683,"Bellary Road, North Gate Office Park Phase 2, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-04-04 00:15:03.099000+00:00,closed,private_bus,Bellary Road 2,High,Yelahanka,2024-04-04 00:16:54.711389+00:00,,Zone_Unknown,Junction_Unknown,False,False,0,3,4,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,night,0,21,63,560,2029,64,20,vehicle_breakdown_Bellary Road 2,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8761892dbffffff,70,253,374,0.04696345856922285,0.006047349459598559,0.04747812660833762,0,0,0,0,0,High,0,1.8602064833333332,1.0508938191953823
unplanned,12.9312414,77.6867236,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",pot_holes,False,2024-04-04 02:19:19.555000+00:00,closed,Unknown_VehType,ORR East 1,High,HAL Old Airport,2024-04-04 22:16:54.454462+00:00,,Zone_Unknown,Junction_Unknown,False,False,2,3,4,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,night,0,22,59,559,2025,82,22,pot_holes_ORR East 1,pot_holes_night,0_night,unplanned_pot_holes,876189254ffffff,53,216,498,0.04282407407407408,0.007587448559670782,0.02867798353909465,0,0,0,0,0,High,0,1197.5816577,7.088894184803371
unplanned,12.9570122,77.6986845,"HAL Airport Road, TNR Layout, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,2024-04-04 04:31:32.539000+00:00,closed,bmtc_bus,Varthur Road,High,HAL Old Airport,2024-04-04 04:45:45.481635+00:00,,Zone_Unknown,Junction_Unknown,False,False,4,3,4,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,night,0,5,20,550,2018,83,22,vehicle_breakdown_Varthur Road,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,87618920bffffff,66,333,464,0.042947151858042945,0.011444001543011444,0.009258068664009259,0,0,0,0,0,High,0,14.215710583333333,2.722328485073596
unplanned,12.965224,77.5124798,"Dr Rajkumar Puniya Bhoomi Road, Malai Mahadeshwara Layout, Block 9, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",vehicle_breakdown,False,2024-04-04 04:35:23.433000+00:00,closed,truck,Non-corridor,Low,Jnanabharathi,2024-04-04 05:14:33.369487+00:00,,Zone_Unknown,Junction_Unknown,False,False,4,3,4,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,night,0,225,812,551,2019,24,6,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,876014585ffffff,60,342,809,0.016456672666495243,0.009385446130110569,0.38313191051684237,0,0,0,0,0,Low,0,39.16560811666667,3.69301110997342
unplanned,12.9861104,77.5892071,"Sankey Road, LRDE Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-04-04 04:45:11.168000+00:00,closed,others,Bellary Road 1,High,High ground,2024-04-04 05:20:27.823943+00:00,,Zone_Unknown,Junction_Unknown,False,False,4,3,4,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,night,0,36,151,552,2020,62,13,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8760145b4ffffff,201,1324,2262,0.02236503856041131,0.04987146529562982,0.07570694087403598,0,0,0,0,0,High,0,35.277599050000006,3.5912004447218826
unplanned,12.9383414,77.7455907,"27th Cross Road, BMG Layout, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",vehicle_breakdown,False,2024-04-04 04:51:09.391000+00:00,closed,others,Non-corridor,Low,Whitefield,2024-04-04 05:21:17.884331+00:00,,Zone_Unknown,Junction_Unknown,False,False,4,3,4,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,night,0,224,812,552,2021,59,22,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,87618920effffff,70,101,200,0.022105127875594398,0.009767382084564966,0.38311271044852846,0,0,0,0,0,Low,0,30.141555516666664,3.4385431175239347
unplanned,12.9751915,77.5522343,"80 Feet Ring Road, Prasanna Theatre Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",pot_holes,False,2024-04-04 05:19:04.381000+00:00,closed,Unknown_VehType,Magadi Road,High,Magadi Road,2024-04-18 07:30:10.364894+00:00,,Zone_Unknown,Junction_Unknown,False,False,5,3,4,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,night,0,17,65,555,2023,32,7,pot_holes_Magadi Road,pot_holes_night,0_night,unplanned_pot_holes,8760145b1ffffff,53,757,2013,0.017600205549845836,0.011562178828365879,0.029547790339157245,0,0,0,0,0,High,0,20291.09973156667,9.917986913496437
unplanned,12.9380425,77.5572228,"10th Main Road, Sri Srinivasa Nagar Circle, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",pot_holes,True,2024-04-04 05:38:15.941000+00:00,closed,Unknown_VehType,Non-corridor,Low,Basavanagudi,2024-04-04 09:24:31.788021+00:00,,Zone_Unknown,Junction_Unknown,False,False,5,3,4,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,night,0,226,815,553,2025,21,5,pot_holes_Non-corridor,pot_holes_night,0_night,unplanned_pot_holes,8760145a4ffffff,6,506,1511,0.0044952478808117135,0.005651168764449011,0.38325199075263294,0,0,0,0,0,Low,1,226.26411701666666,5.4261128522135955
unplanned,13.0260439,77.5442079,"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-04-04 05:40:26.963000+00:00,closed,bmtc_bus,Tumkur Road,High,Yeshwanthpura,2024-04-04 07:32:31.172380+00:00,,Zone_Unknown,Junction_Unknown,False,False,5,3,4,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,night,0,29,112,554,2026,73,21,vehicle_breakdown_Tumkur Road,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,876014595ffffff,117,604,1296,0.03428791575703095,0.021189161422884295,0.05650443046102478,0,0,0,0,0,High,0,112.07015633333334,4.728008478570531
unplanned,13.0418026,77.5474441,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",vehicle_breakdown,False,2024-04-04 07:20:48.669000+00:00,closed,bmtc_bus,ORR North 2,High,Jalahalli,2024-04-04 09:24:28.640010+00:00,,Zone_Unknown,Junction_Unknown,False,False,7,3,4,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,morning_rush,0,18,67,559,2032,54,26,vehicle_breakdown_ORR North 2,vehicle_breakdown_morning_rush,0_morning_rush,unplanned_vehicle_breakdown,876014590ffffff,118,518,1232,0.023724031803026416,0.021031033598358555,0.029238266222108233,0,0,0,0,0,High,0,123.6661835,4.8256396330704625
unplanned,13.161945,77.6274033,"Bengaluru Bellary Road, Vidyanagar Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",accident,False,2024-04-04 08:06:02.788000+00:00,closed,Unknown_VehType,Bellary Road 2,High,Chikkajala,2024-04-04 09:07:18.277821+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,3,4,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,morning_rush,0,20,64,560,2033,10,4,accident_Bellary Road 2,accident_morning_rush,0_morning_rush,unplanned_accident,876016976ffffff,5,34,110,0.009102564102564102,0.001153846153846154,0.047435897435897434,0,0,0,0,0,High,0,61.258163683333336,4.131289670253622
unplanned,12.9951275,77.7578422,"Whitefield Main Road, MJR Pearl, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",vehicle_breakdown,False,2024-04-04 08:56:41.157000+00:00,closed,lcv,Non-corridor,Low,Mahadevapura,2024-04-04 09:18:17.237593+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,3,4,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,morning_rush,0,229,819,561,2032,35,14,vehicle_breakdown_Non-corridor,vehicle_breakdown_morning_rush,0_morning_rush,unplanned_vehicle_breakdown,876189218ffffff,20,78,128,0.014998077169593641,0.004614792975259582,0.3831560056403025,0,0,0,0,0,Low,0,21.601343216666667,3.11800933887787
unplanned,12.9543734,77.5441065,"Mysore Road, Bengaluru Body Builders Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-04-04 10:00:34.986000+00:00,closed,heavy_vehicle,Mysore Road,High,Byatarayanapura,2024-04-04 10:03:08.042273+00:00,,Zone_Unknown,Junction_Unknown,False,False,10,3,4,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,midday,0,56,189,562,2033,64,16,vehicle_breakdown_Mysore Road,vehicle_breakdown_midday,0_midday,unplanned_vehicle_breakdown,8760145a2ffffff,171,488,1377,0.035888233786208666,0.024352730069213024,0.09061779031017687,0,0,0,0,0,High,0,2.5509378833333334,1.2672117610828975
unplanned,13.0287453,77.5401306,"Mumbai Bengaluru Highway, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-04-04 20:34:19.274000+00:00,closed,heavy_vehicle,Tumkur Road,High,Yeshwanthpura,2024-04-04 21:00:07.860655+00:00,,Zone_Unknown,Junction_Unknown,False,False,20,3,4,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,late_night,0,29,111,556,2033,74,21,vehicle_breakdown_Tumkur Road,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,876014595ffffff,149,656,1058,0.034310587632825504,0.02125208039943669,0.05645884009729868,0,0,0,0,0,High,0,25.809777583333336,3.2887666561796376
unplanned,12.9380884,77.698943,"Panathur Main Road, Vaswani Presidio, Kaverappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",construction,False,2024-04-04 22:16:55.172000+00:00,closed,Unknown_VehType,Non-corridor,Low,HAL Old Airport,2024-04-17 19:36:14.078038+00:00,,Zone_Unknown,Junction_Unknown,False,False,22,3,4,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,late_night,0,221,821,547,2029,84,21,construction_Non-corridor,construction_late_night,0_late_night,unplanned_construction,876189209ffffff,72,229,466,0.042988741044012284,0.01023541453428864,0.38331627430910953,0,0,0,0,0,Low,0,18559.315100633332,9.82878098360089
unplanned,12.9170075,77.5854234,"46th Cross Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",vehicle_breakdown,False,2024-04-04 22:43:43.742000+00:00,closed,lcv,Non-corridor,Low,Jayanagara,2024-04-04 23:24:40.541786+00:00,,Zone_Unknown,Junction_Unknown,False,False,22,3,4,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,late_night,0,213,824,539,2033,56,6,vehicle_breakdown_Non-corridor,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,87618924affffff,118,445,1112,0.02135549872122762,0.018286445012787724,0.3835038363171355,0,0,0,0,0,Low,0,40.9466631,3.736398885053301
unplanned,13.01853031,77.557799,"Mumbai Bengaluru Highway, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",pot_holes,False,2024-04-04 23:34:42.868000+00:00,closed,Unknown_VehType,Tumkur Road,High,Yeshwanthpura,2024-04-06 07:39:32.909811+00:00,,Zone_Unknown,Junction_Unknown,False,False,23,3,4,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,late_night,0,28,112,541,2031,75,20,pot_holes_Tumkur Road,pot_holes_late_night,0_late_night,unplanned_pot_holes,8760145b3ffffff,127,710,1764,0.03439018153924828,0.019432370237790847,0.05650728713883917,0,0,0,0,0,High,0,1924.8340301833334,7.563114415323718
unplanned,12.9644827,77.5855641,"Sri Narsimha Rao Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-04-05 01:59:12.650000+00:00,closed,private_car,Mysore Road,High,Halasuru Gate,2024-04-05 03:15:13.839096+00:00,,Zone_Unknown,Junction_Unknown,False,False,1,4,4,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,night,0,61,191,543,2031,66,22,vehicle_breakdown_Mysore Road,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,87618925bffffff,226,1280,2129,0.03639846743295019,0.031928480204342274,0.0909323116219668,0,0,0,0,0,High,0,76.01981826666666,4.344062768823692
unplanned,13.02274,77.7144067,"MBT Road, Ohana Apartment, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,False,2024-04-05 02:08:26.551000+00:00,closed,truck,Non-corridor,Low,K.R. Pura,2024-04-05 02:33:00.049617+00:00,,Zone_Unknown,Junction_Unknown,False,False,2,4,4,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,night,0,212,820,544,2032,52,15,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8761892f5ffffff,69,163,277,0.02796577703996935,0.00919422806793513,0.38334823138807306,0,0,0,0,0,Low,0,24.558310283333334,3.2409625194733054
unplanned,13.0642359,77.4548054,"Mumbai Bengaluru Highway, Makali, Bengaluru, Karnataka. Pin-562162 (India)",vehicle_breakdown,False,2024-04-05 04:52:18.644000+00:00,closed,heavy_vehicle,Non-corridor,Low,Chikkabanavara,2024-04-05 05:19:36.545559+00:00,,Zone_Unknown,Junction_Unknown,False,False,4,4,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,night,0,213,817,542,2023,27,5,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8760144b5ffffff,56,148,205,0.014550095724313976,0.004850031908104659,0.383535417996171,0,0,0,0,0,Low,0,27.298359316666666,3.342803828292506
unplanned,13.0953378,77.579604,"16th B Cross Road, Stage 3, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-04-05 05:13:30.592000+00:00,closed,bmtc_bus,Non-corridor,Low,Yelahanka,2024-04-05 05:33:07.390084+00:00,,Zone_Unknown,Junction_Unknown,False,False,5,4,4,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,night,0,212,817,542,2024,65,21,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,876016960ffffff,7,259,433,0.0470843434987878,0.0016587980094423887,0.3835651397218323,0,0,0,0,0,Low,0,19.6133014,3.0259365664507367
unplanned,13.0161342,77.5623277,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,True,2024-04-05 05:45:36.677000+00:00,closed,bmtc_bus,Tumkur Road,High,Yeshwanthpura,2024-04-05 06:08:28.662045+00:00,,Zone_Unknown,Junction_Unknown,False,False,5,4,4,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,night,0,27,112,545,2027,75,19,vehicle_breakdown_Tumkur Road,vehicle_breakdown_night,0_night,unplanned_vehicle_breakdown,8760145b3ffffff,129,644,1857,0.03443438336946818,0.019512817242698634,0.05649789567657187,0,0,0,0,0,High,1,22.866417416666664,3.172472341808203
unplanned,12.9837761,77.5884101,"D Devaraj Urs Road, Sri Basaveshwara Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-04-05 06:18:15.677000+00:00,closed,heavy_vehicle,Bellary Road 1,High,Cubbon Park,2024-04-05 07:24:08.613340+00:00,,Zone_Unknown,Junction_Unknown,False,False,6,4,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,37,150,544,2029,53,18,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_morning_rush,0_morning_rush,unplanned_vehicle_breakdown,8760145b4ffffff,244,1358,2288,0.025497195308516064,0.049974502804691484,0.07559918408975012,0,0,0,0,0,High,0,65.88227233333333,4.202933944475182
unplanned,12.9681141,77.5873478,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-04-05 06:22:26.536000+00:00,closed,ksrtc_bus,Mysore Road,High,Halasuru Gate,2024-04-05 06:26:57.408836+00:00,,Zone_Unknown,Junction_Unknown,False,False,6,4,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,60,191,545,2029,67,23,vehicle_breakdown_Mysore Road,vehicle_breakdown_morning_rush,0_morning_rush,unplanned_vehicle_breakdown,8760145b4ffffff,295,1322,2149,0.03645634161886552,0.05009560229445507,0.09088591459528363,0,0,0,0,0,High,0,4.514547266666667,1.7073895580695497
unplanned,12.9890452,77.5075876,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-04-05 07:08:34.447000+00:00,closed,bmtc_bus,Magadi Road,High,Kamakshipalya,2024-04-05 08:14:18.448819+00:00,,Zone_Unknown,Junction_Unknown,False,False,7,4,4,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,16,64,522,2029,60,9,vehicle_breakdown_Magadi Road,vehicle_breakdown_morning_rush,0_morning_rush,unplanned_vehicle_breakdown,876014580ffffff,101,274,536,0.02713721493183845,0.012485666963944451,0.029557905465664416,0,0,0,0,0,High,0,65.73336365,4.200705032508612
unplanned,12.9252638,77.617668,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",water_logging,False,2024-04-05 07:57:03.165000+00:00,closed,Unknown_VehType,Hosur Road,High,Madiwala,2024-04-05 10:19:32.937357+00:00,,Zone_Unknown,Junction_Unknown,False,False,7,4,4,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,11,39,503,2030,24,8,water_logging_Hosur Road,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,87618925cffffff,167,509,1161,0.02253915701005985,0.028014771424933145,0.035782503501846426,0,0,0,0,0,High,0,142.49620595,4.966308595477327
unplanned,12.9072662,77.6285519,"Hosur Road, Vivekananda Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",water_logging,False,2024-04-05 07:58:48.272000+00:00,closed,Unknown_VehType,Hosur Road,High,Madiwala,2024-04-05 10:21:24.736674+00:00,,Zone_Unknown,Junction_Unknown,False,False,7,4,4,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,12,40,504,2031,25,9,water_logging_Hosur Road,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,876189242ffffff,86,399,889,0.022663610898905017,0.012732365673542145,0.03590527119938885,0,0,0,0,0,High,0,142.60774456666667,4.96708558668262
unplanned,12.8817524,77.5959638,"Bannerghatta Main Road, Vijay Shree Layout, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",water_logging,False,2024-04-05 08:00:36.068000+00:00,closed,Unknown_VehType,Bannerghata Road,High,Hulimavu,2024-04-05 08:49:16.922035+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,17,52,506,2033,12,2,water_logging_Bannerghata Road,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,87618924cffffff,36,198,668,0.014765784114052953,0.004073319755600814,0.02469450101832994,0,0,0,0,0,High,0,48.68090058333333,3.905620565144762
unplanned,12.9264567,77.6005189,"Bannerghatta Main Road, Bismillah Nagar, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",water_logging,False,2024-04-05 08:06:22.228000+00:00,closed,Unknown_VehType,Bannerghata Road,High,Mico Layout,2024-04-16 21:29:38.598403+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,18,53,509,2036,21,4,water_logging_Bannerghata Road,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,87618925dffffff,30,629,1446,0.01386944903931798,0.018322941850108156,0.024812317088688127,0,0,0,0,0,High,0,16643.272840050002,9.719821462665541
unplanned,12.9189686,77.621712,"Sri Mahasharana Madiwala Maachideva Flyover, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",water_logging,False,2024-04-05 08:07:14.100000+00:00,closed,Unknown_VehType,ORR East 1,High,Madiwala,2024-04-13 01:11:40.168933+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,19,61,510,2037,26,10,water_logging_ORR East 1,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,87618925cffffff,207,518,1011,0.0227735368956743,0.028244274809160305,0.02862595419847328,0,0,0,0,0,High,0,11104.434482216666,9.315189860481373
